camilo mayada,mayada,river plate,uruguay,73,primera division,27,174,72,67,68,67,67,68,69,92,65,69,91,61,75,64,90,71,67,67,62,70,68,70,72,70,61,68,58,78,60,66,62,67,74,right,74,83,3185,camilo mayada,camilo mayada,river plate,uruguay,73,primera division,26,174,72,67,68,67,67,68,69,92,65,69,91,61,75,64,90,71,67,67,62,70,68,70,72,70,61,68,58,78,60,66,62,67,74,right,74,83,1475
camilo mayada,mayada,river plate,uruguay,73,primera division,27,174,72,67,68,67,67,68,69,92,65,69,91,61,75,64,90,71,67,67,62,70,68,70,72,70,61,68,58,78,60,66,62,67,74,right,74,83,3270,camilo mayada,camilo mayada,river plate,uruguay,73,primera division,26,174,72,67,68,67,67,68,69,92,65,69,91,61,75,64,90,71,67,67,62,70,68,70,72,70,61,68,58,78,60,66,62,67,74,right,74,83,1475
guido rodriguez,rodriguez,club america,argentina,73,liga bancomer mx,22,185,62,50,53,72,75,70,72,59,69,78,60,83,53,47,61,76,65,71,55,74,59,49,61,47,62,59,41,55,65,71,49,42,50,right,59,73,3186,guido rodriguez,guido rodríguez,club america,argentina,73,liga bancomer mx,22,185,62,50,53,72,75,70,72,59,69,78,60,83,53,47,61,76,65,71,55,74,59,49,61,47,62,59,41,55,65,71,49,42,50,right,59,73,1476
guido rodriguez,rodriguez,club america,argentina,73,liga bancomer mx,22,185,62,50,53,72,75,70,72,59,69,78,60,83,53,47,61,76,65,71,55,74,59,49,61,47,62,59,41,55,65,71,49,42,50,right,59,73,3271,guido rodriguez,guido rodríguez,club america,argentina,73,liga bancomer mx,22,185,62,50,53,72,75,70,72,59,69,78,60,83,53,47,61,76,65,71,55,74,59,49,61,47,62,59,41,55,65,71,49,42,50,right,59,73,1476
alex granell nogue,granell,girona fc,spain,73,laliga santander,29,175,65,66,68,73,65,75,63,66,57,63,65,72,73,56,65,67,75,58,77,79,73,79,72,66,73,70,68,77,45,60,70,76,67,left,70,71,3174,alex granell nogue,granell,girona fc,spain,73,laliga santander,29,175,65,66,68,73,65,75,63,66,57,63,65,72,73,56,65,67,75,58,77,79,73,79,72,66,73,70,68,77,45,60,70,76,67,left,70,71,1477
alex granell nogue,granell,girona fc,spain,73,laliga santander,29,175,65,66,68,73,65,75,63,66,57,63,65,72,73,56,65,67,75,58,77,79,73,79,72,66,73,70,68,77,45,60,70,76,67,left,70,71,3259,alex granell nogue,granell,girona fc,spain,73,laliga santander,29,175,65,66,68,73,65,75,63,66,57,63,65,72,73,56,65,67,75,58,77,79,73,79,72,66,73,70,68,77,45,60,70,76,67,left,70,71,1477
diogo antonio cupido goncalves,diogo goncalves,sl benfica,portugal,73,liga nos,21,177,77,72,67,50,33,76,31,79,16,65,82,58,78,67,84,66,63,28,68,65,75,78,78,70,71,59,66,76,60,30,69,59,78,right,79,72,3213,diogo antonio cupido goncalves,diogo gonçalves,sl benfica,portugal,73,liga nos,20,177,77,72,67,50,33,76,31,79,16,65,82,58,78,67,84,66,63,28,68,65,75,78,78,70,71,59,66,76,60,30,69,59,78,right,79,72,1478
alejandro silva,silva,club atletico lanus,uruguay,73,primera division,28,178,74,72,61,66,67,74,71,74,67,57,76,71,78,52,77,66,71,65,73,72,71,66,75,64,71,75,64,72,65,67,67,63,72,right,75,82,3145,alejandro silva,alejandro silva,club atletico lanus,uruguay,73,primera division,28,178,74,72,61,66,67,74,71,74,67,57,76,71,78,52,77,66,71,65,73,72,71,66,75,64,71,75,64,72,65,67,67,63,72,right,75,82,1479
alejandro silva,silva,club atletico lanus,uruguay,73,primera division,28,178,74,72,61,66,67,74,71,74,67,57,76,71,78,52,77,66,71,65,73,72,71,66,75,64,71,75,64,72,65,67,67,63,72,right,75,82,3230,alejandro silva,alejandro silva,club atletico lanus,uruguay,73,primera division,28,178,74,72,61,66,67,74,71,74,67,57,76,71,78,52,77,66,71,65,73,72,71,66,75,64,71,75,64,72,65,67,67,63,72,right,75,82,1479
juan martin lucero,lucero,club tijuana,argentina,73,liga bancomer mx,26,179,72,72,71,60,24,71,25,84,19,68,81,59,84,65,79,64,60,18,63,68,71,58,72,71,52,58,71,70,73,27,69,41,72,right,71,57,3172,juan martin lucero,juan martín lucero,club tijuana,argentina,73,liga bancomer mx,25,179,72,72,71,60,24,71,25,84,19,68,81,59,84,65,79,64,60,18,63,68,71,58,72,71,52,58,71,70,73,27,69,41,72,right,71,57,1480
juan martin lucero,lucero,club tijuana,argentina,73,liga bancomer mx,26,179,72,72,71,60,24,71,25,84,19,68,81,59,84,65,79,64,60,18,63,68,71,58,72,71,52,58,71,70,73,27,69,41,72,right,71,57,3257,juan martin lucero,juan martín lucero,club tijuana,argentina,73,liga bancomer mx,25,179,72,72,71,60,24,71,25,84,19,68,81,59,84,65,79,64,60,18,63,68,71,58,72,71,52,58,71,70,73,27,69,41,72,right,71,57,1480
edmilson junior da silva,edmilson junior,standard de liege,brazil,73,belgium pro league,23,181,69,70,63,57,52,75,46,79,37,58,78,62,83,62,78,65,65,49,72,63,74,72,77,71,68,68,67,71,32,44,69,68,70,right,79,80,3197,edmilson junior da silva,edmilson junior,standard de liege,brazil,73,belgium pro league,23,181,69,70,63,57,52,75,46,79,37,58,78,62,83,62,78,65,65,49,72,63,74,72,77,71,68,68,67,71,32,44,69,68,70,right,79,80,1481
edmilson junior da silva,edmilson junior,standard de liege,brazil,73,belgium pro league,23,181,69,70,63,57,52,75,46,79,37,58,78,62,83,62,78,65,65,49,72,63,74,72,77,71,68,68,67,71,32,44,69,68,70,right,79,80,3282,edmilson junior da silva,edmilson junior,standard de liege,brazil,73,belgium pro league,23,181,69,70,63,57,52,75,46,79,37,58,78,62,83,62,78,65,65,49,72,63,74,72,77,71,68,68,67,71,32,44,69,68,70,right,79,80,1481
mbwana ally samatta,samatta,krc genk,tanzania,73,belgium pro league,25,181,67,72,70,45,18,64,18,79,15,73,81,53,78,69,83,68,59,13,65,63,76,65,69,84,56,63,76,65,70,22,73,57,71,right,70,65,3143,mbwana ally samatta,mbwana ally samatta,krc genk,tanzania,73,belgium pro league,24,181,67,72,70,45,18,64,18,79,15,73,81,53,78,69,83,68,59,13,65,63,76,65,69,84,56,63,76,65,70,22,73,57,71,right,70,65,1482
mbwana ally samatta,samatta,krc genk,tanzania,73,belgium pro league,25,181,67,72,70,45,18,64,18,79,15,73,81,53,78,69,83,68,59,13,65,63,76,65,69,84,56,63,76,65,70,22,73,57,71,right,70,65,3228,mbwana ally samatta,mbwana ally samatta,krc genk,tanzania,73,belgium pro league,24,181,67,72,70,45,18,64,18,79,15,73,81,53,78,69,83,68,59,13,65,63,76,65,69,84,56,63,76,65,70,22,73,57,71,right,70,65,1482
andres mosquera,mosquera,club leon,colombia,73,liga bancomer mx,28,181,69,37,31,56,75,59,68,72,74,76,71,76,55,38,70,75,57,71,45,66,58,50,52,70,53,55,36,58,74,73,42,36,56,right,44,74,3149,andres mosquera,andrés mosquera,club leon,colombia,73,liga bancomer mx,27,181,69,37,31,56,75,59,68,72,74,76,71,76,55,38,70,75,57,71,45,66,58,50,52,70,53,55,36,58,74,73,42,36,56,right,44,74,1483
andres mosquera,mosquera,club leon,colombia,73,liga bancomer mx,28,181,69,37,31,56,75,59,68,72,74,76,71,76,55,38,70,75,57,71,45,66,58,50,52,70,53,55,36,58,74,73,42,36,56,right,44,74,3234,andres mosquera,andrés mosquera,club leon,colombia,73,liga bancomer mx,27,181,69,37,31,56,75,59,68,72,74,76,71,76,55,38,70,75,57,71,45,66,58,50,52,70,53,55,36,58,74,73,42,36,56,right,44,74,1483
samuel gigot,gigot,kaa gent,france,73,belgium pro league,24,187,68,39,36,66,72,63,73,60,72,79,65,76,61,25,69,77,60,73,27,67,44,34,58,72,51,67,20,57,73,72,28,33,67,right,53,73,3148,samuel gigot,samuel gigot,kaa gent,france,73,belgium pro league,23,187,68,39,36,66,72,63,73,60,72,79,65,76,61,25,69,77,60,73,27,67,44,34,58,72,51,67,20,57,73,72,28,33,67,right,53,73,1484
samuel gigot,gigot,kaa gent,france,73,belgium pro league,24,187,68,39,36,66,72,63,73,60,72,79,65,76,61,25,69,77,60,73,27,67,44,34,58,72,51,67,20,57,73,72,28,33,67,right,53,73,3233,samuel gigot,samuel gigot,kaa gent,france,73,belgium pro league,23,187,68,39,36,66,72,63,73,60,72,79,65,76,61,25,69,77,60,73,27,67,44,34,58,72,51,67,20,57,73,72,28,33,67,right,53,73,1484
ailton ferreira silva,ailton,vfb stuttgart,brazil,73,liga nos,23,181,73,66,46,55,73,71,73,86,68,73,85,84,79,58,84,78,61,71,71,62,77,68,72,78,58,62,48,67,62,70,60,64,64,left,72,85,3153,ailton ferreira silva,ailton,vfb stuttgart,brazil,73,bundesliga,22,181,73,66,46,55,73,71,73,86,68,73,85,84,79,58,84,78,61,71,71,62,77,68,72,78,58,62,48,67,62,70,60,64,64,left,72,85,1485
ailton ferreira silva,ailton,vfb stuttgart,brazil,73,liga nos,23,181,73,66,46,55,73,71,73,86,68,73,85,84,79,58,84,78,61,71,71,62,77,68,72,78,58,62,48,67,62,70,60,64,64,left,72,85,3238,ailton ferreira silva,ailton,vfb stuttgart,brazil,73,bundesliga,22,181,73,66,46,55,73,71,73,86,68,73,85,84,79,58,84,78,61,71,71,62,77,68,72,78,58,62,48,67,62,70,60,64,64,left,72,85,1485
federico melchiorri,melchiorri,cagliari,italy,73,calcio b,31,185,77,67,64,40,34,71,20,76,12,70,81,54,71,61,85,66,53,14,63,65,75,38,71,87,62,43,74,57,69,26,70,27,74,right,71,65,3154,federico melchiorri,federico melchiorri,cagliari,italy,73,calcio a,30,185,77,67,64,40,34,71,20,76,12,70,81,54,71,61,85,66,53,14,63,65,75,38,71,87,62,43,74,57,69,26,70,27,74,right,71,65,1486
federico melchiorri,melchiorri,cagliari,italy,73,calcio b,31,185,77,67,64,40,34,71,20,76,12,70,81,54,71,61,85,66,53,14,63,65,75,38,71,87,62,43,74,57,69,26,70,27,74,right,71,65,3239,federico melchiorri,federico melchiorri,cagliari,italy,73,calcio a,30,185,77,67,64,40,34,71,20,76,12,70,81,54,71,61,85,66,53,14,63,65,75,38,71,87,62,43,74,57,69,26,70,27,74,right,71,65,1486
deiver machado,machado,kaa gent,colombia,73,belgium pro league,24,172,68,68,57,59,71,69,65,84,64,60,85,65,74,41,86,69,64,70,54,70,55,38,71,91,64,72,55,81,63,67,55,32,67,left,71,84,3155,deiver machado,deiver machado,kaa gent,colombia,73,belgium pro league,24,172,68,68,57,59,71,69,65,84,64,60,85,65,74,41,86,69,64,70,54,70,55,38,71,91,64,72,55,81,63,67,55,32,67,left,71,84,1487
deiver machado,machado,kaa gent,colombia,73,belgium pro league,24,172,68,68,57,59,71,69,65,84,64,60,85,65,74,41,86,69,64,70,54,70,55,38,71,91,64,72,55,81,63,67,55,32,67,left,71,84,3240,deiver machado,deiver machado,kaa gent,colombia,73,belgium pro league,24,172,68,68,57,59,71,69,65,84,64,60,85,65,74,41,86,69,64,70,54,70,55,38,71,91,64,72,55,81,63,67,55,32,67,left,71,84,1487
junior alonso,alonso,losc lille,paraguay,73,ligue 1 conforama,25,185,66,49,33,56,74,62,72,58,71,82,61,76,54,25,64,76,54,73,46,60,58,34,59,61,51,57,38,54,70,72,43,27,70,left,56,68,3152,junior alonso,junior alonso,losc lille,paraguay,73,ligue 1,24,185,66,49,33,56,74,62,72,58,71,82,61,76,54,25,64,76,54,73,46,60,58,34,59,61,51,57,38,54,70,72,43,27,70,left,56,68,1488
junior alonso,alonso,losc lille,paraguay,73,ligue 1 conforama,25,185,66,49,33,56,74,62,72,58,71,82,61,76,54,25,64,76,54,73,46,60,58,34,59,61,51,57,38,54,70,72,43,27,70,left,56,68,3237,junior alonso,junior alonso,losc lille,paraguay,73,ligue 1,24,185,66,49,33,56,74,62,72,58,71,82,61,76,54,25,64,76,54,73,46,60,58,34,59,61,51,57,38,54,70,72,43,27,70,left,56,68,1488
ebenezer ofori,ofori,vfb stuttgart,ghana,73,bundesliga,22,172,71,65,50,72,68,78,63,76,59,58,72,80,88,59,68,68,69,71,60,72,71,65,79,72,75,61,47,92,39,62,56,49,75,left,77,76,3147,ebenezer ofori,ebenezer ofori,vfb stuttgart,ghana,73,bundesliga,22,172,71,65,50,72,68,78,63,76,59,58,72,80,88,59,68,68,69,71,60,72,71,65,79,72,75,61,47,92,39,62,56,49,75,left,77,76,1489
ebenezer ofori,ofori,vfb stuttgart,ghana,73,bundesliga,22,172,71,65,50,72,68,78,63,76,59,58,72,80,88,59,68,68,69,71,60,72,71,65,79,72,75,61,47,92,39,62,56,49,75,left,77,76,3232,ebenezer ofori,ebenezer ofori,vfb stuttgart,ghana,73,bundesliga,22,172,71,65,50,72,68,78,63,76,59,58,72,80,88,59,68,68,69,71,60,72,71,65,79,72,75,61,47,92,39,62,56,49,75,left,77,76,1489
arber zeneli,zeneli,sc heerenveen,kosovo,73,eredivisie,23,176,67,61,50,54,33,78,38,88,35,54,86,61,86,62,85,59,65,24,68,66,72,78,80,34,60,71,66,82,50,35,66,67,67,right,83,73,3164,arber zeneli,arber zeneli,sc heerenveen,kosovo,73,eredivisie,22,176,67,61,50,54,33,78,38,88,35,54,86,61,86,62,85,59,65,24,68,66,72,78,80,34,60,71,66,82,50,35,66,67,67,right,83,73,1490
arber zeneli,zeneli,sc heerenveen,kosovo,73,eredivisie,23,176,67,61,50,54,33,78,38,88,35,54,86,61,86,62,85,59,65,24,68,66,72,78,80,34,60,71,66,82,50,35,66,67,67,right,83,73,3249,arber zeneli,arber zeneli,sc heerenveen,kosovo,73,eredivisie,22,176,67,61,50,54,33,78,38,88,35,54,86,61,86,62,85,59,65,24,68,66,72,78,80,34,60,71,66,82,50,35,66,67,67,right,83,73,1490
masato morishige,morishige,f.c. tokyo,japan,73,meiji yasuda j1 league,30,183,68,56,68,71,74,62,72,57,72,80,61,70,64,48,64,78,62,71,61,69,63,62,60,71,51,51,54,54,73,73,58,65,65,right,57,82,3168,masato morishige,masato morishige,f.c. tokyo,japan,73,meiji yasuda j1 league,30,183,68,56,68,71,74,62,72,57,72,80,61,70,64,48,64,78,62,71,61,69,63,62,60,71,51,51,54,54,73,73,58,65,65,right,57,82,1492
masato morishige,morishige,f.c. tokyo,japan,73,meiji yasuda j1 league,30,183,68,56,68,71,74,62,72,57,72,80,61,70,64,48,64,78,62,71,61,69,63,62,60,71,51,51,54,54,73,73,58,65,65,right,57,82,3253,masato morishige,masato morishige,f.c. tokyo,japan,73,meiji yasuda j1 league,30,183,68,56,68,71,74,62,72,57,72,80,61,70,64,48,64,78,62,71,61,69,63,62,60,71,51,51,54,54,73,73,58,65,65,right,57,82,1492
nelson acevedo,acevedo,union de santa fe,argentina,73,primera division,29,179,74,60,45,70,72,71,68,69,72,76,70,72,66,43,70,79,63,70,63,73,62,51,68,80,62,49,45,64,70,71,53,53,74,right,66,91,3171,nelson acevedo,nelson acevedo,union de santa fe,argentina,73,primera division,29,179,74,60,45,70,72,71,68,69,72,76,70,72,66,43,70,79,63,70,63,73,62,51,68,80,62,49,45,64,70,71,53,53,74,right,66,91,1493
nelson acevedo,acevedo,union de santa fe,argentina,73,primera division,29,179,74,60,45,70,72,71,68,69,72,76,70,72,66,43,70,79,63,70,63,73,62,51,68,80,62,49,45,64,70,71,53,53,74,right,66,91,3256,nelson acevedo,nelson acevedo,union de santa fe,argentina,73,primera division,29,179,74,60,45,70,72,71,68,69,72,76,70,72,66,43,70,79,63,70,63,73,62,51,68,80,62,49,45,64,70,71,53,53,74,right,66,91,1493
marvelous nakamba,nakamba,club brugge kv,zimbabwe,73,belgium pro league,24,177,71,55,38,59,80,69,77,73,65,82,72,86,72,41,71,82,59,72,54,68,80,45,67,69,63,46,36,76,55,72,50,37,64,left,64,81,3169,marvelous nakamba,marvelous nakamba,club brugge kv,zimbabwe,73,belgium pro league,23,177,71,55,38,59,80,69,77,73,65,82,72,86,72,41,71,82,59,72,54,68,80,45,67,69,63,46,36,76,55,72,50,37,64,left,64,81,1494
marvelous nakamba,nakamba,club brugge kv,zimbabwe,73,belgium pro league,24,177,71,55,38,59,80,69,77,73,65,82,72,86,72,41,71,82,59,72,54,68,80,45,67,69,63,46,36,76,55,72,50,37,64,left,64,81,3254,marvelous nakamba,marvelous nakamba,club brugge kv,zimbabwe,73,belgium pro league,23,177,71,55,38,59,80,69,77,73,65,82,72,86,72,41,71,82,59,72,54,68,80,45,67,69,63,46,36,76,55,72,50,37,64,left,64,81,1494
johan arango,arango,once caldas,colombia,73,alka superliga,27,182,59,75,72,63,24,70,33,79,19,71,80,83,77,53,80,70,71,21,75,70,75,79,72,53,73,75,74,67,41,26,73,79,69,right,74,63,3159,johan arango,johan arango,once caldas,colombia,73,liga dimayor,26,182,59,75,72,63,24,70,33,79,19,71,80,83,77,53,80,70,71,21,75,70,75,79,72,53,73,75,74,67,41,26,73,79,69,right,74,63,1495
johan arango,arango,once caldas,colombia,73,alka superliga,27,182,59,75,72,63,24,70,33,79,19,71,80,83,77,53,80,70,71,21,75,70,75,79,72,53,73,75,74,67,41,26,73,79,69,right,74,63,3244,johan arango,johan arango,once caldas,colombia,73,liga dimayor,26,182,59,75,72,63,24,70,33,79,19,71,80,83,77,53,80,70,71,21,75,70,75,79,72,53,73,75,74,67,41,26,73,79,69,right,74,63,1495
michael barrios,barrios,fc dallas,colombia,73,major league soccer,26,162,70,68,53,58,36,70,32,93,32,34,91,56,91,69,90,51,66,30,59,67,74,64,74,63,74,66,66,94,49,35,66,43,70,right,72,79,3242,michael barrios,michael barrios,fc dallas,colombia,73,major league soccer,26,162,70,68,53,58,36,70,32,93,32,34,91,56,91,69,90,51,66,30,59,67,74,64,74,63,74,66,66,94,49,35,66,43,70,right,72,79,1496
michael barrios,barrios,fc dallas,colombia,73,major league soccer,26,162,70,68,53,58,36,70,32,93,32,34,91,56,91,69,90,51,66,30,59,67,74,64,74,63,74,66,66,94,49,35,66,43,70,right,72,79,3157,michael barrios,michael barrios,fc dallas,colombia,73,major league soccer,26,162,70,68,53,58,36,70,32,93,32,34,91,56,91,69,90,51,66,30,59,67,74,64,74,63,74,66,66,94,49,35,66,43,70,right,72,79,1496
andres felipe roa,roa,deportivo cali,colombia,73,liga dimayor,24,175,62,65,58,66,56,75,44,79,54,57,80,58,84,42,81,60,72,40,59,76,58,68,76,75,72,76,63,74,57,52,60,59,67,right,78,65,3243,andres felipe roa,andrés felipe roa,deportivo cali,colombia,73,liga dimayor,24,175,62,65,58,66,56,75,44,79,54,57,80,58,84,42,81,60,72,40,59,76,58,68,76,75,72,76,63,74,57,52,60,59,67,right,78,65,1497
andres felipe roa,roa,deportivo cali,colombia,73,liga dimayor,24,175,62,65,58,66,56,75,44,79,54,57,80,58,84,42,81,60,72,40,59,76,58,68,76,75,72,76,63,74,57,52,60,59,67,right,78,65,3158,andres felipe roa,andrés felipe roa,deportivo cali,colombia,73,liga dimayor,24,175,62,65,58,66,56,75,44,79,54,57,80,58,84,42,81,60,72,40,59,76,58,68,76,75,72,76,63,74,57,52,60,59,67,right,78,65,1497
guillermo fernandez,fernandez,godoy cruz,argentina,73,primera division,26,178,75,65,67,72,73,76,52,76,58,69,76,49,73,48,76,66,72,66,76,73,74,73,75,63,75,68,62,67,44,61,67,75,63,right,77,74,3078,guillermo fernandez,guillermo fernández,godoy cruz,argentina,73,primera division,25,178,75,65,67,72,73,76,52,76,58,69,76,49,73,48,76,66,72,66,76,73,74,73,75,63,75,68,62,67,44,61,67,75,63,right,77,74,1498
kevin mohwald,mohwald,1. fc nurnberg,germany,73,bundesliga 2,24,183,75,69,46,76,56,71,49,65,41,65,67,53,73,75,68,66,76,31,82,74,82,80,73,55,72,82,56,70,54,47,68,68,73,right,74,79,3080,kevin mohwald,kevin möhwald,1. fc nurnberg,germany,73,bundesliga 2,24,183,75,69,46,76,56,71,49,65,41,65,67,53,73,75,68,66,76,31,82,74,82,80,73,55,72,82,56,70,54,47,68,68,73,right,74,79,1499
ja ryong koo,koo ja ryong,suwon samsung bluewings,korea republic,73,k league classic,25,183,66,22,32,49,72,55,78,69,73,84,72,76,67,25,74,81,45,67,36,57,36,27,49,82,49,25,24,64,69,73,29,30,67,right,36,78,3082,ja ryong koo,koo ja ryong,suwon samsung bluewings,korea republic,73,k league classic,25,183,66,22,32,49,72,55,78,69,73,84,72,76,67,25,74,81,45,67,36,57,36,27,49,82,49,25,24,64,69,73,29,30,67,right,36,78,1500
ricardo sousa esgaio,ricardo esgaio,sc braga,portugal,73,liga nos,24,173,74,70,78,65,76,77,72,69,76,56,68,68,77,58,68,64,67,75,54,70,54,65,76,73,65,68,61,83,56,73,59,51,64,right,76,76,3083,ricardo sousa esgaio,ricardo esgaio,sc braga,portugal,73,liga nos,24,173,74,70,78,65,76,77,72,69,76,56,68,68,77,58,68,64,67,75,54,70,54,65,76,73,65,68,61,83,56,73,59,51,64,right,76,76,1501
ludwig augustinsson,augustinsson,sv werder bremen,sweden,73,bundesliga,23,181,70,65,62,75,68,71,64,82,72,65,83,63,79,54,84,72,73,70,59,72,69,75,72,69,71,77,55,73,41,66,59,70,70,left,71,92,3089,ludwig augustinsson,ludwig augustinsson,sv werder bremen,sweden,73,bundesliga,23,181,70,65,62,75,68,71,64,82,72,65,83,63,79,54,84,72,73,70,59,72,69,75,72,69,71,77,55,73,41,66,59,70,70,left,71,92,1502
mu kanazaki,kanazaki,kashima antlers,japan,73,meiji yasuda j1 league,29,180,66,73,76,57,24,75,31,75,23,76,76,37,82,74,76,69,67,25,66,74,68,65,75,71,69,66,70,68,68,30,69,50,70,right,76,81,3093,mu kanazaki,mu kanazaki,kashima antlers,japan,73,meiji yasuda j1 league,28,180,66,73,76,57,24,75,31,75,23,76,76,37,82,74,76,69,67,25,66,74,68,65,75,71,69,66,70,68,68,30,69,50,70,right,76,81,1503
aly ghazal,ghazal,vancouver whitecaps fc,egypt,73,major league soccer,26,189,75,47,39,66,76,68,75,54,72,85,55,83,70,31,56,81,59,71,39,69,50,48,66,49,60,44,25,53,73,74,35,30,71,right,63,76,3086,aly ghazal,aly ghazal,vancouver whitecaps fc,egypt,73,major league soccer,25,189,75,47,39,66,76,68,75,54,72,85,55,83,70,31,56,81,59,71,39,69,50,48,66,49,60,44,25,53,73,74,35,30,71,right,63,76,1504
miguel angel garrido cifuentes,cifuentes,malaga cf,spain,73,laliga 1 i 2 i 3,27,173,63,69,57,55,69,69,65,88,64,68,86,73,81,33,85,76,60,73,46,64,74,59,72,82,46,73,42,77,55,66,51,48,76,right,71,93,3092,miguel angel garrido cifuentes,cifuentes,malaga cf,spain,73,laliga santander,26,173,63,69,57,55,69,69,65,88,64,68,86,73,81,33,85,76,60,73,46,64,74,59,72,82,46,73,42,77,55,66,51,48,76,right,71,93,1505
kehinde fatai,fatai,fc ufa,nigeria,73,russian football premier league,28,185,57,74,73,51,18,74,19,86,20,76,87,44,78,72,87,68,55,19,65,55,75,69,74,78,48,61,73,68,72,24,72,60,68,right,76,71,3095,kehinde fatai,kehinde fatai,fc ufa,nigeria,73,sogaz russian football championship,27,185,57,74,73,51,18,74,19,86,20,76,87,44,78,72,87,68,55,19,65,55,75,69,74,78,48,61,73,68,72,24,72,60,68,right,76,71,1506
mauricio sperduti,sperduti,club atletico banfield,argentina,73,primera division,32,180,73,71,48,62,22,72,33,77,33,71,76,33,79,72,75,62,67,25,66,67,76,66,73,44,66,78,65,66,62,32,67,35,68,right,74,72,3094,mauricio sperduti,mauricio sperduti,club atletico banfield,argentina,73,primera division,31,180,73,71,48,62,22,72,33,77,33,71,76,33,79,72,75,62,67,25,66,67,76,66,73,44,66,78,65,66,62,32,67,35,68,right,74,72,1507
ben pearson,pearson,preston north end,england,73,efl championship,23,176,64,57,42,67,74,71,70,66,67,78,66,93,68,40,66,84,61,70,40,72,63,45,69,74,62,47,47,75,50,68,49,36,65,right,68,90,3099,ben pearson,ben pearson,preston north end,england,73,efl championship,22,176,64,57,42,67,74,71,70,66,67,78,66,93,68,40,66,84,61,70,40,72,63,45,69,74,62,47,47,75,50,68,49,36,65,right,68,90,1508
jamie maclaren,maclaren,sv darmstadt 98,australia,73,scottish premiership,24,178,84,77,74,50,32,67,52,87,35,72,86,71,85,65,85,75,59,31,60,61,66,70,71,84,63,57,74,84,62,40,69,59,74,right,67,83,3084,jamie maclaren,jamie maclaren,sv darmstadt 98,australia,73,bundesliga 2,24,178,84,77,74,50,32,67,52,87,35,72,86,71,85,65,85,75,59,31,60,61,66,70,71,84,63,57,74,84,62,40,69,59,74,right,67,83,1509
alexander fransson,fransson,fc basel,sweden,73,raiffeisen super league,23,180,72,63,47,75,69,76,70,81,70,59,78,62,82,61,75,65,69,67,66,75,69,59,68,68,73,54,55,67,60,68,60,57,71,right,58,80,3100,alexander fransson,alexander fransson,fc basel,sweden,73,raiffeisen super league,23,180,72,63,47,75,69,76,70,81,70,59,78,62,82,61,75,65,69,67,66,75,69,59,68,68,73,54,55,67,60,68,60,57,71,right,58,80,1510
diego rodriguez,rodriguez,independiente,uruguay,73,primera division,28,169,72,47,56,75,75,73,75,71,75,63,62,75,72,41,55,70,61,77,77,63,77,65,64,79,48,64,41,75,65,74,56,47,66,right,55,77,3103,diego rodriguez,diego rodríguez,independiente,uruguay,73,primera division,28,169,72,47,56,75,75,73,75,71,75,63,62,75,72,41,55,70,61,77,77,63,77,65,64,79,48,64,41,75,65,74,56,47,66,right,55,77,1511
matheus uribe,uribe,club america,colombia,73,liga bancomer mx,26,182,69,66,68,76,70,71,65,76,69,74,75,72,70,43,75,78,71,69,68,75,66,63,70,75,66,70,70,73,67,68,67,66,68,right,70,91,3104,matheus uribe,matheus uribe,club america,colombia,73,liga bancomer mx,26,182,69,66,68,76,70,71,65,76,69,74,75,72,70,43,75,78,71,69,68,75,66,63,70,75,66,70,70,73,67,68,67,66,68,right,70,91,1512
stiven barreiro,barreiro,club atlas,colombia,73,liga bancomer mx,23,188,75,33,37,62,78,50,73,71,78,72,69,61,68,18,68,71,42,75,30,50,49,28,54,78,29,33,28,68,75,76,33,31,64,right,48,77,3105,stiven barreiro,stiven barreiro,club atlas,colombia,73,liga bancomer mx,23,188,75,33,37,62,78,50,73,71,78,72,69,61,68,18,68,71,42,75,30,50,49,28,54,78,29,33,28,68,75,76,33,31,64,right,48,77,1513
andres andrade,andrade,club leon,colombia,73,liga bancomer mx,29,177,66,67,76,70,35,75,37,80,25,61,80,35,79,66,80,61,68,29,68,68,78,66,76,70,72,63,62,69,45,33,68,61,65,right,78,79,3107,andres andrade,andrés andrade,club leon,colombia,73,liga bancomer mx,28,177,66,67,76,70,35,75,37,80,25,61,80,35,79,66,80,61,68,29,68,68,78,66,76,70,72,63,62,69,45,33,68,61,65,right,78,79,1514
ayron del valle,del valle,millonarios fc,colombia,73,liga dimayor,29,175,71,69,78,49,21,71,26,81,16,74,80,35,80,74,80,66,61,19,74,64,76,65,73,63,68,59,75,79,66,25,75,59,71,right,72,76,3106,ayron del valle,ayron del valle,millonarios fc,colombia,73,liga dimayor,28,175,71,69,78,49,21,71,26,81,16,74,80,35,80,74,80,66,61,19,74,64,76,65,73,63,68,59,75,79,66,25,75,59,71,right,72,76,1515
angelo rodriguez,rodriguez,deportes tolima,colombia,73,liga dimayor,28,181,74,80,64,38,18,74,26,72,20,83,70,73,59,57,69,76,52,20,59,63,74,32,65,51,59,45,74,54,68,25,70,35,69,right,60,69,3109,angelo rodriguez,angelo rodríguez,deportes tolima,colombia,73,liga dimayor,28,181,74,80,64,38,18,74,26,72,20,83,70,73,59,57,69,76,52,20,59,63,74,32,65,51,59,45,74,54,68,25,70,35,69,right,60,69,1516
